4140,0.312320,0.726880
4150,0.312289,0.726880
4160,0.312258,0.726880
4170,0.312228,0.726880
4180,0.312197,0.726880
4190,0.312166,0.726880
4200,0.312136,0.726880
4210,0.312106,0.726880
4220,0.312075,0.726880
4230,0.312045,0.726880
4240,0.312015,0.726880
4250,0.311986,0.726880
4260,0.311956,0.726880
4270,0.311926,0.726880
4280,0.311897,0.726880
4290,0.311867,0.726880
4300,0.311838,0.726880
4310,0.311809,0.726880
4320,0.311780,0.727744
4330,0.311751,0.727744
4340,0.311722,0.727744
4350,0.311693,0.727744
4360,0.311665,0.727744
4370,0.311636,0.727744
4380,0.311608,0.727744
4390,0.311579,0.727744
4400,0.311551,0.727744
4410,0.311523,0.727744
4420,0.311495,0.727744
4430,0.311467,0.727744
4440,0.311439,0.727744
4450,0.311412,0.727744
4460,0.311384,0.727744
4470,0.311356,0.727744
4480,0.311329,0.727744
4490,0.311302,0.727744
4500,0.311274,0.727744
4510,0.311247,0.727744
4520,0.311220,0.727744
4530,0.311193,0.727744
4540,0.311167,0.727744
4550,0.311140,0.727744
4560,0.311113,0.727744
4570,0.311087,0.727744
4580,0.311060,0.727744
4590,0.311034,0.727744
4600,0.311007,0.727744
4610,0.310981,0.727744
4620,0.310955,0.727744
4630,0.310929,0.727744
4640,0.310903,0.727744
4650,0.310878,0.727744
4660,0.310852,0.727744
4670,0.310826,0.727744
4680,0.310801,0.727744
4690,0.310775,0.727744
4700,0.310750,0.727744
4710,0.310724,0.727744
4720,0.310699,0.727744
4730,0.310674,0.727744
4740,0.310649,0.727744
4750,0.310624,0.727744
4760,0.310599,0.727744
4770,0.310574,0.727744
4780,0.310549,0.727744
4790,0.310525,0.727744
4800,0.310500,0.727744
4810,0.310476,0.727744
4820,0.310451,0.727744
4830,0.310427,0.728608
4840,0.310403,0.728608
4850,0.310379,0.728608
4860,0.310355,0.730337
4870,0.310330,0.730337
4880,0.310307,0.730337
4890,0.310283,0.730337
4900,0.310259,0.730337
4910,0.310235,0.730337
4920,0.310212,0.730337
4930,0.310188,0.730337
4940,0.310165,0.730337
4950,0.310141,0.730337
4960,0.310118,0.730337
4970,0.310095,0.730337
4980,0.310071,0.730337
4990,0.310048,0.730337
5000,0.310025,0.731201
